anchor_date,sector,metric,raw_field,calculation_mode,metric_weight,normalized_weight,raw_average,raw_calibration_average,calibration_date,calibration_coefficient,metric_coefficient,company_count,symbols,baseline_source,status,source,method,comment
2026-05-20,Semiconductors,ps,ps,company_baseline,0.25,0.357143,17.446614,10.285714,2026-05-30,2.161,1.984484,7,"AMD,ASML,AVGO,MU,NVDA,QCOM,TXN",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-05-30,Semiconductors,ev_ebitda,ev_ebitda,company_baseline,0.25,0.357143,58.091429,27.665714,2026-05-30,1.743,2.065004,7,"AMD,ASML,AVGO,MU,NVDA,QCOM,TXN",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-05-30,Semiconductors,forward_pe,,readme_calibration,0.3,,,,2026-05-30,1.302,,0,,,missing_raw_metric,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,metric is not available in SEC-derived raw fundamentals yet
2026-05-30,Semiconductors,pb,pb,company_baseline,0.2,0.285714,19.823543,13.02,2026-05-30,2.243,2.386911,7,"AMD,ASML,AVGO,MU,NVDA,QCOM,TXN",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-05-30,Semiconductors,ps,ps,company_baseline,0.25,0.357143,18.929914,10.285714,2026-05-30,2.161,2.284998,7,"AMD,ASML,AVGO,MU,NVDA,QCOM,TXN",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-02-28,Technology,ev_ebitda,ev_ebitda,company_baseline,0.2,0.285714,20.5813,29.2125,2026-05-30,0.854,0.811606,8,"AAPL,ACN,ADBE,CRM,GOOG,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-02-28,Technology,forward_pe,,readme_calibration,0.3,,,,2026-05-30,0.799,,0,,,missing_raw_metric,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,metric is not available in SEC-derived raw fundamentals yet
2026-02-28,Technology,p_fcf,fcf_yield,company_baseline,0.1,0.142857,26.270786,30.223333,2026-05-30,1.008,0.912125,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-02-28,Technology,pe,pe,company_baseline,0.2,0.285714,28.546156,74.392222,2026-05-30,0.694,0.678664,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-02-28,Technology,ps,ps,company_baseline,0.2,0.285714,6.538867,8.218889,2026-05-30,0.927,0.879324,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-03-10,Technology,ev_ebitda,ev_ebitda,company_baseline,0.2,0.285714,21.0479,29.2125,2026-05-30,0.854,0.816741,8,"AAPL,ACN,ADBE,CRM,GOOG,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-03-10,Technology,forward_pe,,readme_calibration,0.3,,,,2026-05-30,0.799,,0,,,missing_raw_metric,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,metric is not available in SEC-derived raw fundamentals yet
2026-03-10,Technology,p_fcf,fcf_yield,company_baseline,0.1,0.142857,26.454955,30.223333,2026-05-30,1.008,0.915988,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-03-10,Technology,pe,pe,company_baseline,0.2,0.285714,29.131156,74.392222,2026-05-30,0.694,0.683412,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-03-10,Technology,ps,ps,company_baseline,0.2,0.285714,6.641367,8.218889,2026-05-30,0.927,0.88652,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-03-20,Technology,ev_ebitda,ev_ebitda,company_baseline,0.2,0.285714,19.997162,29.2125,2026-05-30,0.854,0.775929,8,"AAPL,ACN,ADBE,CRM,GOOG,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-03-20,Technology,forward_pe,,readme_calibration,0.3,,,,2026-05-30,0.799,,0,,,missing_raw_metric,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,metric is not available in SEC-derived raw fundamentals yet
2026-03-20,Technology,p_fcf,fcf_yield,company_baseline,0.1,0.142857,25.141495,30.223333,2026-05-30,1.008,0.871513,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-03-20,Technology,pe,pe,company_baseline,0.2,0.285714,27.728156,74.392222,2026-05-30,0.694,0.647675,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-03-20,Technology,ps,ps,company_baseline,0.2,0.285714,6.291633,8.218889,2026-05-30,0.927,0.8441,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-03-30,Technology,ev_ebitda,ev_ebitda,company_baseline,0.2,0.285714,18.920613,29.2125,2026-05-30,0.854,0.731795,8,"AAPL,ACN,ADBE,CRM,GOOG,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-03-30,Technology,forward_pe,,readme_calibration,0.3,,,,2026-05-30,0.799,,0,,,missing_raw_metric,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,metric is not available in SEC-derived raw fundamentals yet
2026-03-30,Technology,p_fcf,fcf_yield,company_baseline,0.1,0.142857,23.689869,30.223333,2026-05-30,1.008,0.823698,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-03-30,Technology,pe,pe,company_baseline,0.2,0.285714,26.365511,74.392222,2026-05-30,0.694,0.613703,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-03-30,Technology,ps,ps,company_baseline,0.2,0.285714,5.942078,8.218889,2026-05-30,0.927,0.800989,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-04-10,Technology,ev_ebitda,ev_ebitda,company_baseline,0.2,0.285714,18.357937,29.2125,2026-05-30,0.854,0.754832,8,"AAPL,ACN,ADBE,CRM,GOOG,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-04-10,Technology,forward_pe,,readme_calibration,0.3,,,,2026-05-30,0.799,,0,,,missing_raw_metric,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,metric is not available in SEC-derived raw fundamentals yet
2026-04-10,Technology,p_fcf,fcf_yield,company_baseline,0.1,0.142857,24.426003,30.223333,2026-05-30,1.008,0.85454,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-04-10,Technology,pe,pe,company_baseline,0.2,0.285714,25.452189,74.392222,2026-05-30,0.694,0.642112,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-04-10,Technology,ps,ps,company_baseline,0.2,0.285714,6.002911,8.218889,2026-05-30,0.927,0.820746,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-04-20,Technology,ev_ebitda,ev_ebitda,company_baseline,0.2,0.285714,20.368163,29.2125,2026-05-30,0.854,0.820176,8,"AAPL,ACN,ADBE,CRM,GOOG,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-04-20,Technology,forward_pe,,readme_calibration,0.3,,,,2026-05-30,0.799,,0,,,missing_raw_metric,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,metric is not available in SEC-derived raw fundamentals yet
2026-04-20,Technology,p_fcf,fcf_yield,company_baseline,0.1,0.142857,26.680051,30.223333,2026-05-30,1.008,0.928712,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-04-20,Technology,pe,pe,company_baseline,0.2,0.285714,28.263544,74.392222,2026-05-30,0.694,0.694776,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-04-20,Technology,ps,ps,company_baseline,0.2,0.285714,6.593589,8.218889,2026-05-30,0.927,0.893423,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-04-30,Technology,ev_ebitda,ev_ebitda,company_baseline,0.2,0.285714,19.02415,29.2125,2026-05-30,0.854,0.781313,8,"AAPL,ACN,ADBE,CRM,GOOG,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-04-30,Technology,forward_pe,,readme_calibration,0.3,,,,2026-05-30,0.799,,0,,,missing_raw_metric,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,metric is not available in SEC-derived raw fundamentals yet
2026-04-30,Technology,p_fcf,fcf_yield,company_baseline,0.1,0.142857,27.255662,30.223333,2026-05-30,1.008,0.933369,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-04-30,Technology,pe,pe,company_baseline,0.2,0.285714,25.708844,74.392222,2026-05-30,0.694,0.63244,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-04-30,Technology,ps,ps,company_baseline,0.2,0.285714,6.236233,8.218889,2026-05-30,0.927,0.847946,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-05-10,Technology,ev_ebitda,ev_ebitda,company_baseline,0.2,0.285714,19.550712,29.2125,2026-05-30,0.854,0.800916,8,"AAPL,ACN,ADBE,CRM,GOOG,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-05-10,Technology,forward_pe,,readme_calibration,0.3,,,,2026-05-30,0.799,,0,,,missing_raw_metric,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,metric is not available in SEC-derived raw fundamentals yet
2026-05-10,Technology,p_fcf,fcf_yield,company_baseline,0.1,0.142857,28.072509,30.223333,2026-05-30,1.008,0.958663,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-05-10,Technology,pe,pe,company_baseline,0.2,0.285714,26.328711,74.392222,2026-05-30,0.694,0.645942,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-05-10,Technology,ps,ps,company_baseline,0.2,0.285714,6.393767,8.218889,2026-05-30,0.927,0.866482,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-05-20,Technology,ev_ebitda,ev_ebitda,company_baseline,0.2,0.285714,20.1092,29.2125,2026-05-30,0.854,0.805693,8,"AAPL,ACN,ADBE,CRM,GOOG,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-05-20,Technology,forward_pe,,readme_calibration,0.3,,,,2026-05-30,0.799,,0,,,missing_raw_metric,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,metric is not available in SEC-derived raw fundamentals yet
2026-05-20,Technology,p_fcf,fcf_yield,company_baseline,0.1,0.142857,28.220234,30.223333,2026-05-30,1.008,0.957711,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-05-20,Technology,pe,pe,company_baseline,0.2,0.285714,27.077722,74.392222,2026-05-30,0.694,0.647826,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-05-20,Technology,ps,ps,company_baseline,0.2,0.285714,6.484133,8.218889,2026-05-30,0.927,0.868014,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-05-30,Technology,ev_ebitda,ev_ebitda,company_baseline,0.2,0.285714,21.50915,29.2125,2026-05-30,0.854,0.83667,8,"AAPL,ACN,ADBE,CRM,GOOG,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-05-30,Technology,forward_pe,,readme_calibration,0.3,,,,2026-05-30,0.799,,0,,,missing_raw_metric,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,metric is not available in SEC-derived raw fundamentals yet
2026-05-30,Technology,p_fcf,fcf_yield,company_baseline,0.1,0.142857,29.751355,30.223333,2026-05-30,1.008,1.01924,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
2026-05-30,Technology,pe,pe,company_baseline,0.2,0.285714,29.319267,74.392222,2026-05-30,0.694,0.686794,9,"AAPL,ACN,ADBE,CRM,GOOG,IBM,META,MSFT,NOW",StockAnalysis financial ratios,ok,SEC EDGAR point-in-time raw fundamentals plus sector_metric_baselines.csv where available; fallback to sector README 2026-05-30 calibration coefficients,preview: company_baseline uses raw company metric / 5Y company baseline; readme_calibration fallback uses calibration_coefficient * raw_metric(date) / raw_metric(calibration_date); yield inputs are transformed or inverted as needed,
